order_id,customer_id,order_date,product_id,unit_price,quantity,total_price
5535,20,2021-02-21,25,686,4,2744
5536,2,2022-03-31,9,477,7,3339
5537,3,2022-02-08,8,224,9,2016
5538,21,2021-03-26,1,193,3,579
5539,22,2022-06-17,21,118,6,708
5540,25,2022-04-15,19,965,5,4825
5541,25,2021-12-22,15,983,4,3932
5542,3,2021-12-24,3,747,9,6723
5543,7,2021-01-09,22,932,10,9320
5544,14,2022-04-04,16,683,9,6147
5545,10,2022-07-26,5,648,2,1296
5546,24,2022-03-09,10,670,4,2680
5547,16,2021-01-30,14,825,2,1650
5548,13,2022-05-06,16,756,2,1512
5549,17,2022-02-12,16,940,3,2820
5550,22,2021-08-10,17,468,4,1872
5551,14,2022-01-02,18,75,2,150
5552,24,2021-06-15,21,520,7,3640
5553,6,2021-07-08,19,485,7,3395
5554,14,2022-06-12,15,61,10,610
5555,23,2022-04-04,23,709,7,4963
5556,3,2021-06-23,13,241,9,2169
5557,21,2021-01-01,20,524,5,2620
5558,19,2021-11-22,19,629,9,5661
5559,4,2021-12-16,5,687,8,5496
5560,16,2022-03-21,15,380,10,3800
5561,16,2021-01-26,13,612,4,2448
5562,18,2021-01-26,12,374,1,374
5563,3,2021-05-08,23,841,8,6728
5564,4,2021-12-04,25,544,9,4896
5565,19,2021-03-13,7,892,3,2676
5566,19,2021-12-26,12,870,2,1740
5567,18,2021-03-24,18,713,2,1426
5568,10,2021-02-10,17,107,6,642
5569,25,2021-07-08,2,318,5,1590
5570,20,2022-06-20,23,507,9,4563
5571,16,2021-02-20,12,691,4,2764
5572,21,2022-08-27,1,250,1,250
5573,4,2021-12-15,4,698,1,698
5574,3,2022-02-05,21,905,1,905
5575,16,2022-08-09,9,822,1,822
5576,13,2021-06-02,22,235,3,705
5577,8,2021-08-04,7,890,2,1780
5578,21,2022-01-29,18,222,1,222
5579,1,2021-01-21,16,189,5,945
5580,6,2021-05-23,13,315,10,3150
5581,15,2022-04-26,12,861,5,4305
5582,1,2022-05-22,23,955,2,1910
5583,21,2021-11-09,25,450,10,4500
5584,12,2021-09-19,14,100,7,700
5585,18,2022-01-06,16,711,5,3555
5586,9,2021-09-18,12,388,2,776
5587,9,2022-07-17,13,599,7,4193
5588,12,2021-10-02,17,568,4,2272
5589,10,2021-12-28,18,720,9,6480
5590,14,2022-03-03,21,902,8,7216
5591,7,2021-11-03,14,580,6,3480
5592,8,2022-04-17,5,534,6,3204
5593,17,2022-06-05,16,972,10,9720
5594,10,2022-02-23,8,839,10,8390
5595,18,2021-11-04,7,299,7,2093
5596,20,2022-07-03,23,82,6,492
5597,1,2021-11-23,25,868,1,868
5598,12,2022-09-03,24,229,9,2061
5599,9,2021-06-19,13,800,1,800
5600,2,2021-10-15,15,226,10,2260
5601,25,2021-02-16,7,763,8,6104
5602,15,2021-05-26,8,914,10,9140
5603,11,2021-01-05,9,297,9,2673
5604,1,2021-05-22,3,393,9,3537
5605,12,2021-02-09,4,742,3,2226
5606,23,2021-11-04,23,401,1,401
5607,22,2021-04-07,6,369,4,1476
5608,11,2021-05-23,8,980,8,7840
5609,20,2021-08-18,9,818,8,6544
5610,20,2021-07-12,25,130,2,260
5611,4,2021-12-28,5,639,1,639
5612,9,2022-01-02,6,239,8,1912
5613,9,2022-03-21,5,910,7,6370
5614,6,2021-04-24,22,758,1,758
5615,17,2021-08-17,12,591,4,2364
5616,18,2021-12-23,23,349,6,2094
5617,3,2021-02-11,9,867,10,8670
5618,21,2021-08-26,3,381,2,762
5619,3,2021-12-19,16,898,6,5388
5620,11,2022-04-10,25,765,1,765
5621,25,2022-05-01,14,240,9,2160
5622,4,2021-07-24,14,303,8,2424
5623,9,2021-05-24,13,916,2,1832
5624,22,2022-01-19,11,483,3,1449
5625,25,2021-04-14,14,227,7,1589
5626,1,2022-06-23,17,171,9,1539
5627,21,2021-06-13,15,64,10,640
5628,20,2022-08-08,2,289,2,578
5629,20,2021-01-21,14,859,4,3436
5630,20,2021-03-17,20,496,8,3968
5631,2,2021-02-03,10,779,6,4674
5632,24,2022-07-07,20,196,3,588
5633,22,2022-03-28,23,283,2,566
5634,6,2021-10-15,25,850,4,3400
5635,25,2022-06-28,17,89,5,445
5636,17,2021-10-26,12,715,3,2145
5637,2,2021-09-06,5,460,5,2300
5638,12,2022-07-21,2,229,4,916
5639,4,2021-05-16,8,532,6,3192
5640,25,2022-01-23,12,527,3,1581
5641,20,2021-04-23,20,785,6,4710
5642,10,2021-10-20,19,693,5,3465
5643,7,2021-07-27,3,712,5,3560
5644,8,2021-08-19,14,987,2,1974
5645,2,2022-08-23,22,545,8,4360
5646,4,2021-11-25,22,66,7,462
5647,5,2021-04-28,22,739,8,5912
5648,20,2021-12-14,5,878,2,1756
5649,15,2022-06-06,7,164,7,1148
5650,5,2021-02-24,22,798,9,7182
5651,16,2021-06-10,8,150,10,1500
5652,18,2022-08-04,8,971,2,1942
5653,11,2022-04-17,15,495,8,3960
5654,4,2022-01-03,25,190,10,1900
5655,17,2022-05-15,22,51,8,408
5656,21,2022-09-02,10,808,10,8080
5657,24,2021-07-21,3,107,5,535
5658,9,2021-01-11,11,878,3,2634
5659,1,2022-06-18,5,299,9,2691
5660,16,2021-08-07,18,812,5,4060
5661,21,2021-06-24,12,658,6,3948
5662,17,2022-02-11,13,98,4,392
5663,21,2021-10-06,25,58,10,580
5664,25,2021-10-07,24,467,8,3736
5665,22,2021-03-12,12,599,3,1797
5666,8,2022-06-02,14,148,1,148
5667,3,2021-05-16,8,507,3,1521
5668,3,2021-04-13,2,299,4,1196
5669,9,2021-04-13,13,608,5,3040
5670,6,2021-04-11,5,290,9,2610
5671,22,2022-01-06,18,865,4,3460
5672,6,2021-07-21,2,751,2,1502
5673,25,2022-06-20,22,174,7,1218
5674,8,2021-09-01,14,600,10,6000
5675,22,2022-05-06,22,301,7,2107
5676,20,2022-06-07,1,656,5,3280
5677,21,2022-05-09,16,238,1,238
5678,2,2021-05-13,1,132,5,660
5679,23,2021-02-21,23,535,1,535
5680,15,2021-09-05,4,325,9,2925
5681,12,2021-11-25,1,156,3,468
5682,7,2022-06-26,15,430,2,860
5683,25,2021-03-24,4,687,5,3435
5684,21,2021-09-23,10,422,7,2954
5685,20,2022-02-09,16,402,6,2412
5686,13,2022-04-10,4,488,8,3904
5687,3,2022-04-02,8,801,2,1602
5688,23,2022-05-28,25,475,3,1425
5689,14,2021-12-29,8,460,2,920
5690,5,2022-01-26,24,995,8,7960
5691,18,2022-01-17,8,422,8,3376
5692,7,2021-07-20,15,607,9,5463
5693,16,2021-02-17,24,219,3,657
5694,7,2022-01-25,22,120,5,600
5695,10,2021-06-30,13,556,7,3892
5696,7,2021-01-01,24,353,2,706
5697,3,2021-04-10,15,750,5,3750
5698,6,2022-01-19,21,240,5,1200
5699,17,2022-02-11,8,594,7,4158
5700,7,2022-05-06,14,77,5,385
5701,13,2022-07-06,11,628,7,4396
5702,19,2021-01-23,17,271,7,1897
5703,18,2021-01-04,18,78,5,390
5704,18,2021-08-22,8,461,4,1844
5705,23,2022-08-14,3,235,3,705
5706,25,2021-04-27,23,727,3,2181
5707,16,2021-12-04,2,662,4,2648
5708,9,2021-09-28,3,101,7,707
5709,24,2022-08-16,22,146,2,292
5710,18,2021-05-12,15,575,3,1725
5711,9,2022-06-16,16,247,1,247
5712,3,2022-04-03,18,763,10,7630
5713,25,2022-05-07,13,392,8,3136
5714,17,2021-09-16,20,902,10,9020
5715,16,2022-04-05,10,689,10,6890
5716,2,2021-05-19,11,159,8,1272
5717,4,2022-07-14,4,924,7,6468
5718,11,2022-06-14,14,805,2,1610
5719,18,2021-04-15,20,962,1,962
5720,14,2021-08-05,3,697,6,4182
5721,14,2022-02-22,8,254,2,508
5722,6,2022-01-11,20,902,6,5412
5723,15,2021-04-16,6,478,10,4780
5724,10,2021-08-12,20,549,9,4941
5725,17,2022-08-11,3,909,4,3636
5726,17,2022-08-18,23,958,10,9580
5727,2,2021-06-20,13,764,1,764
5728,4,2021-01-14,25,561,2,1122
5729,14,2021-07-13,16,864,3,2592
5730,4,2021-07-19,13,481,2,962
5731,8,2022-06-24,3,387,5,1935
5732,19,2021-11-14,2,755,10,7550
5733,2,2021-06-17,8,665,6,3990
5734,24,2022-06-13,10,845,6,5070
5735,17,2022-03-08,8,975,4,3900
5736,22,2022-07-16,20,826,2,1652
5737,5,2021-08-12,16,668,3,2004
5738,5,2021-04-19,11,498,5,2490
5739,3,2021-11-27,20,621,2,1242
5740,21,2022-05-21,24,938,7,6566
5741,6,2021-07-12,4,465,1,465
5742,4,2022-02-09,23,288,10,2880
5743,20,2021-09-22,9,150,4,600
5744,24,2021-09-15,25,375,4,1500
5745,4,2021-08-11,11,844,1,844
5746,20,2022-04-27,8,662,7,4634
5747,17,2021-02-17,22,716,10,7160
5748,14,2022-01-07,23,953,10,9530
5749,18,2021-10-12,15,986,1,986
5750,18,2021-04-21,24,521,8,4168
5751,21,2021-12-03,25,716,2,1432
5752,14,2021-03-07,13,118,4,472
5753,7,2021-07-16,20,489,8,3912
5754,1,2021-05-04,16,540,4,2160
5755,23,2021-07-04,10,362,3,1086
5756,21,2021-10-04,6,146,10,1460
5757,17,2021-03-04,24,471,4,1884
5758,6,2022-03-21,24,370,5,1850
5759,1,2021-04-13,4,714,5,3570
5760,10,2021-10-31,9,829,9,7461
5761,9,2021-06-11,5,759,5,3795
5762,8,2021-01-08,25,764,10,7640
5763,10,2021-12-26,15,768,2,1536
5764,4,2022-03-13,22,723,2,1446
5765,11,2021-01-09,14,677,10,6770
5766,10,2022-05-22,4,409,4,1636
5767,20,2021-07-17,18,528,1,528
5768,11,2021-11-04,10,908,6,5448
5769,3,2022-06-05,22,981,3,2943
5770,13,2021-01-28,3,708,4,2832
5771,11,2021-10-01,13,235,10,2350
5772,19,2021-06-28,6,297,8,2376
5773,13,2022-03-20,23,647,7,4529
5774,20,2022-08-07,6,405,4,1620
5775,8,2021-04-06,18,632,5,3160
5776,3,2021-07-16,3,673,1,673
5777,20,2021-05-10,8,337,3,1011
5778,10,2022-03-11,1,739,3,2217
5779,17,2021-10-04,24,469,4,1876
5780,7,2022-07-06,10,669,4,2676
5781,8,2022-04-29,9,429,2,858
5782,24,2022-03-23,17,974,10,9740
5783,9,2022-06-04,24,495,6,2970
5784,10,2021-09-13,6,794,9,7146
5785,6,2022-07-22,13,387,6,2322
5786,1,2021-07-29,15,398,1,398
5787,19,2022-07-27,12,698,9,6282
5788,20,2022-05-07,12,913,1,913
5789,8,2022-03-09,19,340,6,2040
5790,7,2022-04-27,11,464,6,2784
5791,2,2021-05-08,9,871,9,7839
5792,17,2021-02-08,7,830,10,8300
5793,19,2021-05-20,11,613,9,5517
5794,15,2021-10-19,7,807,10,8070
5795,21,2022-06-13,13,494,7,3458
5796,15,2022-08-17,19,314,8,2512
5797,1,2022-04-14,14,767,1,767
5798,14,2021-03-29,19,916,5,4580
5799,20,2021-03-24,15,76,4,304
5800,17,2021-04-16,9,394,7,2758
5801,16,2022-03-19,12,795,6,4770
5802,1,2021-03-20,21,605,9,5445
5803,14,2022-01-29,1,553,5,2765
5804,9,2021-07-29,19,340,4,1360
5805,12,2022-08-13,20,579,6,3474
5806,1,2021-01-18,9,711,6,4266
5807,14,2021-08-23,14,546,6,3276
5808,10,2021-09-28,2,972,3,2916
5809,18,2022-04-28,14,901,9,8109
5810,19,2022-04-02,6,177,5,885
5811,2,2021-02-27,5,932,4,3728
5812,18,2022-03-15,11,812,3,2436
5813,25,2022-06-11,13,858,2,1716
5814,21,2022-06-14,14,712,5,3560
5815,19,2022-07-27,8,939,1,939
5816,22,2021-11-27,13,574,6,3444
5817,8,2021-01-23,1,838,2,1676
5818,25,2022-07-17,5,641,7,4487
5819,20,2021-08-02,11,51,5,255
5820,21,2021-05-31,17,978,8,7824
5821,15,2022-01-21,12,827,8,6616
5822,2,2021-12-02,7,474,3,1422
5823,2,2021-08-09,7,309,5,1545
5824,22,2022-09-02,10,314,7,2198
5825,17,2022-01-22,25,815,4,3260
5826,8,2021-03-15,4,740,3,2220
5827,7,2022-03-27,8,745,7,5215
5828,3,2022-04-05,16,953,4,3812
5829,4,2021-10-14,15,937,6,5622
5830,15,2021-06-27,15,741,7,5187
5831,5,2022-02-06,13,505,9,4545
5832,11,2022-06-06,23,678,9,6102
5833,20,2021-09-29,16,852,8,6816
5834,25,2021-10-21,12,715,4,2860
5835,10,2021-05-22,17,651,6,3906
5836,7,2021-09-17,15,949,1,949
5837,25,2022-02-03,8,526,7,3682
5838,18,2021-01-26,16,321,3,963
5839,1,2022-04-24,16,413,2,826
5840,10,2021-12-26,20,254,5,1270
5841,3,2022-04-28,3,834,4,3336
5842,21,2021-03-02,25,686,10,6860
5843,2,2022-08-08,2,921,5,4605
5844,24,2022-01-17,2,457,6,2742
5845,24,2021-09-05,17,812,5,4060
5846,24,2021-09-08,9,587,6,3522
5847,21,2022-01-10,22,301,6,1806
5848,6,2022-02-26,7,490,1,490
5849,21,2021-02-07,22,316,8,2528
5850,1,2021-03-13,19,111,4,444
5851,10,2022-03-08,19,129,2,258
5852,20,2022-05-29,23,631,10,6310
5853,24,2021-03-24,13,138,9,1242
5854,4,2022-05-30,22,270,8,2160
5855,9,2021-03-20,13,369,5,1845
5856,16,2021-04-06,15,572,7,4004
5857,17,2021-10-15,16,787,8,6296
5858,24,2022-02-14,19,737,7,5159
5859,18,2022-01-17,5,779,3,2337
5860,12,2022-08-24,13,433,1,433
5861,17,2021-10-10,21,785,3,2355
5862,23,2021-01-04,8,797,3,2391
5863,19,2022-05-24,23,482,5,2410
5864,1,2022-05-08,11,746,4,2984
5865,20,2021-06-28,18,986,3,2958
5866,3,2021-12-30,9,118,4,472
5867,3,2022-01-21,18,83,5,415
5868,16,2021-09-07,10,268,9,2412
5869,19,2022-04-10,3,800,9,7200
5870,11,2022-04-12,6,356,5,1780
5871,5,2021-12-02,1,670,5,3350
5872,10,2021-06-20,4,988,4,3952
5873,17,2022-01-01,16,134,9,1206
5874,24,2022-02-28,22,367,8,2936
5875,16,2021-07-28,10,142,4,568
5876,12,2021-07-12,3,58,3,174
5877,12,2021-07-20,17,323,7,2261
5878,25,2021-03-22,11,407,4,1628
5879,20,2022-01-09,17,703,3,2109
5880,23,2022-07-18,4,666,6,3996
5881,11,2022-08-15,20,585,5,2925
5882,23,2021-06-24,22,617,7,4319
5883,11,2021-04-24,12,435,8,3480
5884,12,2021-08-09,25,600,4,2400
5885,4,2021-11-15,19,595,10,5950
5886,3,2021-02-26,18,250,9,2250
5887,3,2021-07-13,9,315,3,945
5888,23,2021-11-16,20,986,3,2958
5889,4,2022-08-12,23,524,4,2096
5890,25,2021-04-15,2,227,2,454
5891,17,2022-04-29,11,976,4,3904
5892,10,2021-10-30,3,791,7,5537
5893,3,2021-03-27,7,390,6,2340
5894,12,2021-03-06,7,378,4,1512
5895,2,2021-11-11,7,353,1,353
5896,15,2021-04-01,15,737,2,1474
5897,2,2022-01-05,20,678,9,6102
5898,10,2021-11-24,22,517,7,3619
5899,24,2021-09-01,23,817,5,4085
5900,11,2022-07-26,10,809,3,2427
5901,20,2021-05-25,19,466,10,4660
5902,20,2021-06-06,9,106,7,742
5903,10,2021-04-16,22,73,7,511
5904,4,2022-01-25,23,756,10,7560
5905,3,2022-06-24,1,701,3,2103
5906,6,2021-05-18,22,869,2,1738
5907,13,2022-03-04,18,894,9,8046
5908,5,2022-05-27,5,414,7,2898
5909,6,2022-08-06,21,847,7,5929
5910,5,2021-07-18,1,696,5,3480
5911,16,2021-01-04,19,61,6,366
5912,19,2021-12-27,8,554,3,1662
5913,25,2022-04-12,5,100,4,400
5914,6,2021-02-17,5,710,8,5680
5915,9,2022-05-21,18,802,3,2406
5916,9,2022-04-20,7,175,3,525
5917,20,2021-10-30,12,392,3,1176
5918,23,2022-06-09,2,955,1,955
5919,23,2022-02-14,5,66,7,462
5920,2,2021-01-30,10,227,3,681
5921,9,2022-01-03,1,917,5,4585
5922,16,2022-02-13,9,759,10,7590
5923,11,2021-01-24,2,313,2,626
5924,21,2022-06-02,17,388,7,2716
5925,13,2021-07-29,23,86,2,172
5926,13,2022-03-18,11,874,3,2622
5927,8,2022-05-19,17,593,9,5337
5928,17,2021-12-22,15,485,10,4850
5929,20,2021-07-30,8,448,1,448
5930,14,2021-05-22,21,913,10,9130
5931,1,2021-07-18,3,619,7,4333
5932,1,2022-08-27,9,333,8,2664
5933,3,2021-01-16,25,269,9,2421
5934,1,2021-05-05,7,828,5,4140
5935,17,2021-09-09,19,623,3,1869
5936,23,2021-11-12,19,125,10,1250
5937,23,2021-09-23,25,520,10,5200
5938,24,2021-08-27,2,365,8,2920
5939,5,2022-08-26,18,417,2,834
5940,24,2021-08-09,14,704,1,704
5941,19,2021-05-10,11,723,7,5061
5942,16,2021-09-19,1,935,9,8415
5943,25,2022-06-26,17,816,7,5712
5944,11,2022-08-31,13,962,3,2886
5945,12,2021-07-10,25,943,3,2829
5946,17,2021-01-02,6,828,2,1656
5947,17,2021-09-09,7,432,4,1728
5948,2,2022-06-11,14,401,7,2807
5949,18,2022-03-09,24,546,7,3822
5950,21,2021-01-19,16,675,7,4725
5951,9,2021-08-13,11,541,5,2705
5952,24,2021-11-30,9,900,10,9000
5953,16,2021-03-23,11,286,6,1716
5954,21,2022-05-05,7,380,6,2280
5955,22,2021-06-12,23,995,9,8955
5956,23,2021-10-09,20,600,8,4800
5957,9,2021-10-26,3,589,7,4123
5958,22,2022-03-31,6,380,2,760
5959,24,2022-05-20,21,484,5,2420
5960,11,2022-02-21,8,414,6,2484
5961,3,2022-03-23,25,368,2,736
5962,20,2022-06-27,13,663,7,4641
5963,8,2021-02-21,24,629,4,2516
5964,12,2021-07-08,24,112,2,224
5965,13,2021-03-29,7,826,6,4956
5966,19,2021-06-26,16,994,5,4970
5967,5,2021-10-15,5,827,9,7443
5968,24,2021-06-21,7,541,7,3787
5969,14,2022-08-05,18,693,9,6237
5970,25,2021-02-20,9,134,9,1206
5971,2,2021-07-28,9,251,5,1255
5972,18,2021-12-08,1,941,4,3764
5973,15,2022-01-19,24,863,9,7767
5974,13,2021-04-17,13,1000,6,6000
5975,11,2022-03-03,9,951,1,951
5976,12,2021-06-07,8,963,7,6741
5977,2,2022-05-12,20,926,5,4630
5978,24,2022-05-23,13,189,1,189
5979,21,2022-02-09,11,997,5,4985
5980,20,2021-04-20,19,663,3,1989
5981,23,2022-02-23,17,505,3,1515
5982,17,2021-06-24,12,137,6,822
5983,11,2022-07-25,24,301,1,301
5984,22,2021-12-15,16,945,6,5670
5985,18,2021-06-12,5,445,3,1335
5986,14,2022-01-15,9,457,8,3656
5987,21,2021-10-23,17,816,7,5712
5988,1,2021-01-23,15,901,8,7208
5989,11,2022-08-07,3,152,10,1520
5990,17,2022-05-10,3,433,6,2598
5991,3,2021-10-11,5,356,2,712
5992,10,2021-12-14,20,260,2,520
5993,14,2021-07-02,9,582,4,2328
5994,17,2022-08-08,25,537,5,2685
5995,15,2021-12-25,15,438,6,2628
5996,19,2021-01-20,2,420,6,2520
5997,10,2021-08-04,24,703,5,3515
5998,8,2022-07-04,25,532,8,4256
5999,4,2022-08-01,11,228,3,684
6000,24,2021-09-30,1,836,10,8360
6001,2,2021-09-04,16,355,2,710
6002,12,2022-08-31,7,524,8,4192
6003,4,2021-04-23,2,176,6,1056
6004,21,2022-04-11,9,929,4,3716
6005,25,2021-09-04,10,729,2,1458
6006,22,2022-05-11,9,186,3,558
6007,12,2022-05-28,12,394,7,2758
6008,9,2021-12-17,4,326,8,2608
6009,10,2022-07-01,4,386,6,2316
6010,15,2021-06-05,7,293,3,879
6011,18,2021-12-24,12,615,1,615
6012,25,2021-12-19,22,547,10,5470
6013,10,2022-05-29,16,150,7,1050
6014,13,2022-06-28,2,841,5,4205
6015,21,2021-07-18,21,470,3,1410
6016,8,2022-03-31,7,51,5,255
6017,1,2021-09-15,15,460,10,4600
6018,15,2021-09-18,21,797,8,6376
6019,22,2021-09-09,19,347,2,694
6020,18,2022-08-09,12,398,1,398
6021,17,2022-05-27,23,340,6,2040
6022,23,2021-02-07,25,175,8,1400
6023,1,2021-04-14,7,69,2,138
6024,15,2021-02-10,12,826,2,1652
6025,15,2022-01-28,24,521,10,5210
6026,21,2021-02-04,9,550,9,4950
6027,14,2021-07-02,23,591,6,3546
6028,11,2022-02-12,22,975,3,2925
6029,4,2022-08-16,24,879,4,3516
6030,22,2022-03-11,18,505,7,3535
6031,22,2021-07-22,8,859,7,6013
6032,16,2021-12-31,8,770,9,6930
6033,20,2022-05-16,14,109,8,872
6034,5,2022-07-06,5,269,5,1345
6035,25,2021-08-25,3,870,6,5220
6036,4,2021-01-08,25,126,5,630
6037,7,2021-11-14,2,218,8,1744
6038,21,2022-03-19,10,464,4,1856
6039,11,2022-02-28,16,502,2,1004
6040,23,2021-01-23,9,250,1,250
6041,22,2021-08-22,2,873,6,5238
6042,25,2022-01-09,21,624,3,1872
6043,13,2021-06-28,1,920,6,5520
6044,6,2021-08-31,22,968,8,7744
6045,19,2021-05-25,9,957,9,8613
6046,25,2022-03-16,17,647,2,1294
6047,3,2021-07-20,5,865,3,2595
6048,3,2021-11-27,9,937,3,2811
6049,13,2022-08-23,3,550,9,4950
6050,19,2021-11-10,5,453,6,2718
6051,15,2022-01-22,9,986,6,5916
6052,23,2022-01-19,7,752,6,4512
6053,9,2021-04-23,10,583,2,1166
6054,25,2021-12-17,23,137,4,548
6055,13,2022-06-08,15,68,6,408
6056,5,2022-07-20,2,895,9,8055
6057,4,2021-08-10,23,505,7,3535
6058,17,2022-07-04,10,847,5,4235
6059,16,2022-01-27,3,736,3,2208
6060,6,2021-09-25,1,727,9,6543
6061,8,2021-11-28,7,323,1,323
6062,4,2022-03-30,4,223,9,2007
6063,7,2021-07-20,13,51,9,459
6064,16,2021-10-26,25,529,8,4232
6065,2,2021-01-11,24,481,8,3848
6066,14,2021-08-31,4,844,8,6752
6067,13,2021-01-03,5,544,7,3808
6068,21,2022-03-03,16,239,2,478
6069,16,2021-10-16,5,608,9,5472
6070,17,2021-02-20,13,722,5,3610
6071,4,2022-08-12,17,277,1,277
6072,8,2022-02-01,22,915,5,4575
6073,21,2021-09-20,11,679,7,4753
6074,15,2022-08-26,10,677,2,1354
6075,13,2021-08-25,2,673,1,673
6076,13,2021-02-03,9,628,8,5024
6077,21,2021-11-02,1,183,6,1098
6078,22,2022-04-07,4,749,1,749
6079,4,2022-01-18,18,622,10,6220
6080,4,2022-07-12,7,195,10,1950
6081,13,2022-04-19,15,333,3,999
6082,4,2021-03-10,11,662,4,2648
6083,21,2021-12-16,13,225,7,1575
6084,1,2021-04-26,5,483,10,4830
6085,24,2022-07-18,25,774,9,6966
6086,15,2022-06-11,12,60,3,180
6087,20,2022-01-12,8,608,4,2432
6088,25,2021-07-16,17,748,10,7480
6089,21,2022-02-23,3,420,8,3360
6090,8,2022-05-07,11,368,6,2208
6091,9,2021-08-11,13,840,6,5040
6092,4,2021-03-25,1,361,1,361
6093,25,2022-07-11,3,300,4,1200
6094,3,2022-01-12,19,575,10,5750
6095,23,2022-08-16,16,62,4,248
6096,11,2021-04-13,25,554,8,4432
6097,3,2021-07-16,16,83,6,498
6098,14,2021-02-28,17,964,10,9640
6099,10,2021-09-17,3,981,7,6867
6100,1,2022-02-06,11,309,9,2781
6101,8,2022-08-28,25,378,4,1512
6102,8,2022-07-27,15,315,2,630
6103,25,2022-02-18,18,518,8,4144
6104,22,2021-01-10,14,447,5,2235
6105,8,2022-08-25,10,868,8,6944
6106,22,2021-03-23,21,704,8,5632
6107,25,2021-08-22,8,281,3,843
6108,9,2022-04-08,19,391,8,3128
6109,9,2021-01-01,11,359,9,3231
6110,9,2022-08-24,18,360,8,2880
6111,24,2022-07-09,7,144,6,864
6112,13,2021-10-24,1,216,8,1728
6113,2,2022-08-21,15,962,6,5772
6114,19,2022-05-04,23,473,2,946
6115,4,2022-05-11,4,639,8,5112
6116,13,2022-01-06,10,346,6,2076
6117,14,2021-06-03,11,574,10,5740
6118,15,2022-02-01,5,749,10,7490
6119,7,2021-12-12,10,324,1,324
6120,25,2021-01-11,7,673,9,6057
6121,9,2022-06-26,22,928,6,5568
6122,24,2022-03-21,14,438,10,4380
6123,24,2022-02-22,20,119,4,476
6124,17,2022-07-16,5,537,1,537
6125,20,2022-03-28,25,961,8,7688
6126,15,2022-04-25,20,91,4,364
6127,19,2021-05-28,19,435,4,1740
6128,16,2021-07-08,15,950,8,7600
6129,3,2021-02-26,22,498,4,1992
6130,12,2022-07-22,4,661,7,4627
6131,6,2022-02-21,6,602,3,1806
6132,10,2021-08-26,7,247,4,988
6133,2,2022-08-27,5,285,5,1425
6134,9,2022-02-15,13,883,1,883
6135,13,2021-08-21,19,746,1,746
6136,13,2021-05-14,20,245,6,1470
6137,15,2021-11-27,18,847,3,2541
6138,20,2021-05-20,10,567,6,3402
6139,8,2021-02-03,16,854,7,5978
6140,9,2022-07-24,9,394,5,1970
6141,18,2021-09-09,16,159,2,318
6142,19,2021-01-11,21,312,3,936
6143,12,2021-05-27,12,592,1,592
6144,11,2022-02-25,8,828,5,4140
6145,5,2021-01-31,12,541,9,4869
6146,14,2022-04-03,18,607,7,4249
6147,1,2021-02-13,22,284,10,2840
6148,5,2021-09-13,6,959,2,1918
6149,16,2021-11-30,2,623,7,4361
6150,14,2022-08-14,7,727,3,2181
6151,18,2022-06-22,16,845,8,6760
6152,6,2021-07-27,17,896,2,1792
6153,9,2022-08-05,6,420,7,2940
6154,6,2022-05-01,19,987,10,9870
6155,13,2021-04-28,10,487,1,487
6156,8,2022-07-09,7,620,9,5580
6157,1,2021-01-20,16,381,2,762
6158,23,2022-06-24,2,549,5,2745
6159,11,2021-06-03,22,71,3,213
6160,22,2021-03-26,6,790,8,6320
6161,12,2021-10-06,10,118,7,826
6162,9,2021-05-21,17,724,2,1448
6163,2,2022-03-02,9,184,8,1472
6164,11,2021-04-11,21,414,3,1242
6165,13,2022-04-04,22,308,5,1540
6166,6,2022-02-12,2,106,8,848
6167,18,2021-10-27,25,802,9,7218
6168,7,2022-08-10,7,431,9,3879
6169,16,2022-07-23,5,271,7,1897
6170,18,2022-03-13,23,100,2,200
6171,9,2022-09-01,11,207,4,828
6172,5,2021-03-19,13,324,9,2916
6173,11,2022-04-17,17,57,2,114
6174,12,2022-08-03,2,492,8,3936
6175,20,2021-01-29,16,682,3,2046
6176,12,2021-05-14,3,97,2,194
6177,18,2021-12-28,5,179,4,716
6178,8,2022-08-02,23,510,1,510
6179,9,2022-05-04,19,649,6,3894
6180,17,2021-04-16,6,401,9,3609
6181,21,2021-05-08,12,129,7,903
6182,7,2021-03-27,20,339,10,3390
6183,6,2021-12-09,1,900,8,7200
6184,10,2021-11-14,23,986,3,2958
6185,10,2021-09-01,18,646,7,4522
6186,6,2021-12-21,13,665,2,1330
6187,17,2021-03-13,18,232,5,1160
6188,21,2022-04-06,19,291,7,2037
6189,23,2021-06-25,15,953,5,4765
6190,10,2021-07-22,7,694,6,4164
6191,10,2022-06-16,20,557,3,1671
6192,20,2022-05-03,13,162,6,972
6193,13,2021-08-17,25,965,9,8685
6194,22,2021-06-10,21,678,10,6780
6195,2,2021-10-04,25,1000,9,9000
6196,21,2021-05-09,1,350,8,2800
6197,19,2021-02-01,14,788,1,788
6198,19,2021-03-09,10,479,6,2874
6199,16,2022-03-02,8,180,5,900
6200,6,2021-05-22,13,178,6,1068
6201,9,2021-02-03,20,276,7,1932
6202,20,2022-09-02,8,828,2,1656
6203,23,2021-04-13,9,745,6,4470
6204,5,2021-04-22,15,777,2,1554
6205,25,2021-07-06,15,455,5,2275
6206,3,2021-12-03,9,481,10,4810
