review,product_id
1,19
2,1
1,2
2,2
2,15
1,10
3,11
2,20
2,10
4,20
1,16
1,22
3,3
2,18
3,16
4,8
3,23
5,12
2,10
3,17
5,11
1,17
3,2
5,14
3,16
2,3
5,5
3,8
5,24
1,7
2,12
2,2
4,23
4,21
1,4
1,16
3,9
4,19
1,10
3,2
4,20
1,16
4,13
1,15
2,8
2,13
4,22
1,18
3,22
5,2
3,25
5,1
3,25
5,9
1,7
5,11
4,14
1,24
5,4
3,13
4,18
5,14
5,24
5,25
2,9
4,13
2,24
1,5
3,9
2,3
5,25
3,10
4,19
5,2
3,9
3,9
5,21
1,1
5,10
3,22
2,9
4,15
4,1
4,1
3,2
5,16
4,7
5,2
3,3
5,20
1,11
2,15
3,9
4,9
2,5
2,21
5,5
1,21
1,8
1,21
5,6
5,15
1,11
2,18
3,2
1,9
3,22
1,18
2,20
1,12
5,3
1,15
1,17
2,8
5,11
4,12
4,3
2,10
3,1
3,20
4,11
3,21
3,16
1,20
3,6
3,2
5,5
1,1
2,20
5,11
5,23
3,19
4,7
1,19
2,22
1,13
2,3
5,19
5,19
4,24
1,18
1,17
4,20
5,22
4,17
3,11
5,7
2,10
2,11
3,25
4,8
1,11
2,23
4,15
1,12
5,12
1,17
4,12
2,20
4,15
5,8
5,5
4,8
5,22
2,22
3,20
3,10
1,11
4,3
5,14
5,5
2,16
4,6
2,1
4,4
5,9
4,23
1,24
1,5
1,14
2,23
2,3
5,17
4,13
2,12
5,13
3,8
3,4
5,11
5,20
1,4
3,3
4,15
4,21
4,24
4,10
2,23
2,24
5,24
1,17
1,5
5,19
4,12
3,13
2,15
5,17
1,9
3,8
3,16
5,2
5,17
5,19
3,14
4,11
2,11
1,5
2,24
5,14
5,9
3,20
3,4
2,10
3,4
4,9
2,15
3,6
5,9
1,25
3,8
1,5
5,7
2,17
5,1
5,2
2,18
4,1
3,1
3,7
4,19
4,24
2,17
